equipment_id,equipment_name,description,promotion_level,craft_flg,equipment_enhance_point,sale_price,require_level,hp,atk,magic_str,def,magic_def,physical_critical,magic_critical,wave_hp_recovery,wave_energy_recovery,dodge,physical_penetrate,magic_penetrate,life_steal,hp_recovery_rate,energy_recovery_rate,energy_reduce_rate,enable_donation,accuracy
114552,"Sun Amulet (Fragment)","Sun Amulet Fragment.",4,0,4,750,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114553,"Sovereign Flame (Fragment)","Sovereign Flame Fragment.",4,0,4,900,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
114554,"Feline Pendant (Fragment)","Feline Pendant Fragment.",4,0,6,900,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
114581,"Sacrificial Bangles (Fragment)","Sacrificial Bangles Fragment.",4,0,4,360,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114582,"Lunar Bracelet (Fragment)","Lunar Bracelet Fragment.",4,0,4,750,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114583,"Disciple's Pendant (Fragment)","Disciple's Pendant Fragment.",4,0,4,900,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
114611,"Selene's Lament (Fragment)","Selene's Lament Fragment.",4,0,4,360,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114612,"Dragon's Tears (Fragment)","Dragon's Tears Fragment.",4,0,4,750,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114613,"Archsage's Orb (Fragment)","Archsage's Orb Fragment.",4,0,4,900,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115011,"Lightning Blade (Fragment)","Lightning Blade Fragment.",5,0,4,1200,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115041,"Whiteblossom Blade (Fragment)","Whiteblossom Blade Fragment.",5,0,4,1200,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115042,"Forsaken Blue (Fragment)","Forsaken Blue Fragment.",5,0,8,1350,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115071,"Emerald Dagger (Fragment)","Emerald Dagger Fragment.",5,0,4,1200,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115073,"Tirnanog Dagger (Fragment)","Tirnanog Dagger Fragment.",5,0,12,1500,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115102,"Crimson Claws (Fragment)","Crimson Claws Fragment.",5,0,8,1350,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115104,"Stormlord Tempest Gear (Fragment)","Stormlord Tempest Gear Fragment.",5,0,16,1600,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115132,"Abyss Bow (Fragment)","Abyss Bow Fragment.",5,0,8,1350,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115133,"Sunset Bow (Fragment)","Sunset Bow Fragment.",5,0,12,1500,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115161,"Deepfrost Lance (Fragment)","Deepfrost Lance Fragment.",5,0,4,1200,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115163,"Guardian's Pike (Fragment)","Guardian's Pike Fragment.",5,0,12,1500,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115192,"Judgment Axe (Fragment)","Judgment Axe Fragment.",5,0,8,1350,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115194,"Earth-Quaker Terrabreak (Fragment)","Earth-Quaker Terrabreak Fragment.",5,0,16,1600,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115221,"Xenosphere Rod (Fragment)","Xenosphere Rod Fragment.",5,0,4,1200,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115222,"Genesis Staff (Fragment)","Genesis Staff Fragment.",5,0,8,1350,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115251,"Pyramour Rod (Fragment)","Pyramour Rod Fragment.",5,0,4,1200,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115254,"Sky Scepter Stellasphere (Fragment)","Sky Scepter Stellasphere Fragment.",5,0,16,1600,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115284,"Dancer's Majesty (Fragment)","Dancer's Majesty Fragment.",5,0,16,1600,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115344,"Stygian Shadowgarb (Fragment)","Stygian Shadowgarb Fragment.",5,0,16,1600,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115432,"Hermes Goldfeet (Fragment)","Hermes Goldfeet Fragment.",5,0,16,1600,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115551,"Millennium Earrings (Fragment)","Millennium Earrings Fragment.",5,0,6,1200,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115552,"Wyrmswrath Pendant (Fragment)","Wyrmswrath Pendant Fragment.",5,0,8,1350,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115553,"War God's Vigor (Fragment)","War God's Vigor Fragment.",5,0,12,1500,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115554,"Peony Flamepin (Fragment)","Peony Flamepin Fragment.",5,0,16,1600,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115581,"Spirit King's Talisman (Fragment)","Spirit King's Talisman Fragment.",5,0,6,1200,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115582,"Mermaid Tears (Fragment)","Mermaid Tears Fragment.",5,0,8,1350,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115583,"Warden King's Armlet (Fragment)","Warden King's Armlet Fragment.",5,0,12,1500,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115584,"Leviathan Clasp (Fragment)","Leviathan Clasp Fragment.",5,0,16,1600,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115611,"Poseidon Earrings (Fragment)","Poseidon Earrings Fragment.",5,0,6,1200,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115612,"Sacred Steed's Grace (Fragment)","Sacred Steed's Grace Fragment.",5,0,8,1350,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115613,"Sophos Bracelet (Fragment)","Sophos Bracelet Fragment.",5,0,12,1500,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
115614,"Icetear Ribbon (Fragment)","Icetear Ribbon Fragment.",5,0,16,1600,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
122282,"Light Plate Armor Blueprint","Light Plate Armor Blueprint.",2,0,4,64,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
122311,"Scalemail Blueprint","Scalemail Blueprint.",2,0,4,32,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
122312,"Supreme Metal Blade Blueprint","Supreme Metal Blade Blueprint.",2,0,4,64,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
122341,"Folkloric Garment Blueprint","Folkloric Garment Blueprint.",2,0,4,32,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
122342,"Ninja Outfit Blueprint","Ninja Outfit Blueprint.",2,0,4,64,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
122371,"Springtime Robe Blueprint","Springtime Robe Blueprint.",2,0,4,32,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
122372,"Nordic Robe Blueprint","Nordic Robe Blueprint.",2,0,4,64,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
122401,"Tower Shield Blueprint","Tower Shield Blueprint.",2,0,4,64,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
122431,"Clown Boots Blueprint","Clown Boots Blueprint.",2,0,4,32,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
122432,"Hunting Boots Blueprint","Hunting Boots Blueprint.",2,0,4,64,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
122491,"Cute Cap Blueprint","Cute Cap Blueprint.",2,0,4,32,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
122493,"Legionnaire Helm Blueprint","Legionnaire Helm Blueprint.",2,0,4,32,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
122521,"Priestess Hood Blueprint","Priestess Hood Blueprint.",2,0,4,64,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
122613,"Magic Monocle Blueprint","Magic Monocle Blueprint.",2,0,4,64,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
122614,"Patterned Bracelet Blueprint","Patterned Bracelet Blueprint.",2,0,4,64,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
123041,"Moonlight Sword Blueprint","Moonlight Sword Blueprint.",3,0,4,600,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
123042,"Thunder Katana Blueprint","Thunder Katana Blueprint.",3,0,4,800,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
123072,"Vampire's Dagger Blueprint","Vampire's Dagger Blueprint.",3,0,4,800,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
123132,"Devil's Bow Blueprint","Devil's Bow Blueprint.",3,0,4,800,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
123161,"A Knight's Pride Blueprint","A Knight's Pride Blueprint.",3,0,4,280,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
123192,"Graceful Flower Battleaxe Blueprint","Graceful Flower Battleaxe Blueprint.",3,0,4,600,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
123193,"Lightning Bolt Axe Blueprint","Lightning Bolt Axe Blueprint.",3,0,4,800,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
123251,"Protector of the Heavens Blueprint","Protector of the Heavens Blueprint.",3,0,4,280,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
123281,"Fashionable Armor Blueprint","Fashionable Armor Blueprint.",3,0,4,280,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
123282,"Battle Dress Blueprint","Battle Dress Blueprint.",3,0,4,600,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
123311,"Gorgeous Armor Blueprint","Gorgeous Armor Blueprint.",3,0,4,280,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
123341,"Leather Robe Blueprint","Leather Robe Blueprint.",3,0,4,280,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
123343,"Cosmic Veil Blueprint","Cosmic Veil Blueprint.",3,0,4,800,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
123371,"Cupid's Robe Blueprint","Cupid's Robe Blueprint.",3,0,4,600,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
123432,"Fencing Boots Blueprint","Fencing Boots Blueprint.",3,0,4,600,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
123461,"Witch's Palace Boots Blueprint","Witch's Palace Boots Blueprint.",3,0,4,600,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
123491,"Dragon's Head Blueprint","Dragon's Head Blueprint.",3,0,4,600,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
123582,"Octagram Pendant Blueprint","Octagram Pendant Blueprint.",3,0,4,600,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
123583,"Lion King's Grace Blueprint","Lion King's Grace Blueprint.",3,0,4,800,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
123612,"Pearl Earrings Blueprint","Pearl Earrings Blueprint.",3,0,4,280,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124042,"Iridescent Blade Blueprint","Iridescent Blade Blueprint.",4,0,4,500,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124044,"Sunbird Katana Blueprint","Sunbird Katana Blueprint.",4,0,4,900,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
124071,"Precious Knife Blueprint","Precious Knife Blueprint.",4,0,4,360,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124074,"Unicorn Knife Blueprint","Unicorn Knife Blueprint.",4,0,4,900,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
124101,"Blazing Gauntlet Blueprint","Blazing Gauntlet Blueprint.",4,0,4,360,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124103,"Blizzard Claw Blueprint","Blizzard Claw Blueprint.",4,0,4,750,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124131,"Lightning Bow Blueprint","Lightning Bow Blueprint.",4,0,4,360,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124161,"Scarlet Dragon Lance Blueprint","Scarlet Dragon Lance Blueprint.",4,0,4,360,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124163,"Stormbringer Blueprint","Stormbringer Blueprint.",4,0,4,750,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124192,"Hellfire Axe Blueprint","Hellfire Axe Blueprint.",4,0,4,500,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124224,"Archdemon's Wand Blueprint","Archdemon's Wand Blueprint.",4,0,4,900,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
124251,"Moon Flower Cane Blueprint","Moon Flower Cane Blueprint.",4,0,4,360,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124253,"Phoenix Staff Blueprint","Phoenix Staff Blueprint.",4,0,4,750,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124282,"Mythril Plate Blueprint","Mythril Plate Blueprint.",4,0,4,500,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124283,"Crusader Plate Blueprint","Crusader Plate Blueprint.",4,0,4,750,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124284,"Scarlet Mail Blueprint","Scarlet Mail Blueprint.",4,0,4,900,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
124311,"Angelic Armor Blueprint","Angelic Armor Blueprint.",4,0,4,360,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124312,"Vermillion Mail Blueprint","Vermillion Mail Blueprint.",4,0,4,500,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124313,"Violet Armor Blueprint","Violet Armor Blueprint.",4,0,4,750,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124314,"Draconic Armor Blueprint","Draconic Armor Blueprint.",4,0,4,900,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
124342,"Hermit's Robe Blueprint","Hermit's Robe Blueprint.",4,0,4,500,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124343,"Azure Robe Blueprint","Azure Robe Blueprint.",4,0,4,750,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124344,"Dark Terror Dress Blueprint","Dark Terror Dress Blueprint.",4,0,4,900,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
124372,"Saint's Robe Blueprint","Saint's Robe Blueprint.",4,0,4,500,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124373,"Viridian Robe Blueprint","Viridian Robe Blueprint.",4,0,4,900,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
124401,"Empress Shield Blueprint","Empress Shield Blueprint.",4,0,4,360,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124402,"Guardian Shield Blueprint","Guardian Shield Blueprint.",4,0,4,750,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124431,"Paladin Greaves Blueprint","Paladin Greaves Blueprint.",4,0,4,360,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124432,"Angel Boots Blueprint","Angel Boots Blueprint.",4,0,4,500,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124433,"Faerie Boots Blueprint","Faerie Boots Blueprint.",4,0,4,900,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
124462,"Necromancer Boots Blueprint","Necromancer Boots Blueprint.",4,0,4,750,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124463,"Aquarius Boots Blueprint","Aquarius Boots Blueprint.",4,0,4,900,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
124491,"Feather Waltz Blueprint","Feather Waltz Blueprint.",4,0,4,360,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124521,"Wizard's Hood Blueprint","Wizard's Hood Blueprint.",4,0,4,360,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124522,"Holy Hood Blueprint","Holy Hood Blueprint.",4,0,4,500,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
124523,"Gospel Tiara Blueprint","Gospel Tiara Blueprint.",4,0,4,750,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
125012,"Sword of Liberation Blueprint","Sword of Liberation Blueprint.",5,0,8,1350,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
125013,"Arbiter's Greatsword Blueprint","Arbiter's Greatsword Blueprint.",5,0,12,1500,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
125014,"Wharfblade Aqua Ruler Blueprint","Wharfblade Aqua Ruler Blueprint.",5,0,16,1600,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
125043,"Demon Blade Bloodcrow Blueprint","Demon Blade Bloodcrow Blueprint.",5,0,12,1500,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
125044,"Firebrand Ignis Blueprint","Firebrand Ignis Blueprint.",5,0,16,1600,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
125072,"Molten Edge Blueprint","Molten Edge Blueprint.",5,0,8,1350,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
125074,"Gemini Blitzprongs Blueprint","Gemini Blitzprongs Blueprint.",5,0,16,1600,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
125101,"Moon Caestus Blueprint","Moon Caestus Blueprint.",5,0,4,1200,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
125103,"Cocytus Nails Blueprint","Cocytus Nails Blueprint.",5,0,12,1500,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
